experiment,config,param_value,rep,timestamp,writes_per_sec,coordinator_cpu_pct,total_writes,workload_running_nodes,pending_transfers,paused_retry_count,paused_wait_s,write_latency_count,write_latency_sum_ms,write_latency_max_ms,local_write_count,cross_transfer_count,cross_transfer_completed,pending_retry_count
cluster,row_speculative,default,1,2755444.813315166,226.8313696879177,-1.0,301,3,3,0,0.0,300,2700.016470879291,92.9999999998472,199,52,49,0
cluster,row_speculative,default,1,2755445.957044791,250.7259317071479,-1.0,585,3,3,27,0.13499999999999998,584,4498.2724269739265,92.9999999998472,435,76,73,0
cluster,row_speculative,default,1,2755447.111094708,200.0964949472021,-1.0,813,3,1,27,0.13499999999999998,813,6539.21018820256,94.19562481343746,592,111,110,0
cluster,row_speculative,default,1,2755448.245913208,244.28665911370834,-1.0,1096,3,3,52,0.26000000000000006,1095,8128.775651354317,94.19562481343746,830,134,131,0
cluster,row_speculative,default,1,2755449.406305291,225.7111940866912,-1.0,1352,3,0,86,0.43000000000000016,1351,9995.825244408024,125.0,1033,159,159,0
cluster,row_speculative,default,1,2755450.560847708,212.7539993353559,-1.0,1599,3,3,86,0.43000000000000016,1598,11775.20495431827,125.0,1214,193,190,0
cluster,row_speculative,default,1,2755451.697777666,240.82459899341242,-1.0,1877,3,3,150,0.7500000000000003,1876,13560.442613675605,195.90841699391603,1453,213,210,0
cluster,row_speculative,default,1,2755452.846455541,185.56241598102096,-1.0,2087,3,2,150,0.7500000000000003,2087,15509.76497852389,195.90841699391603,1597,246,244,0
cluster,row_speculative,default,1,2755453.994096833,229.821509906809,-1.0,2352,3,1,197,0.9850000000000005,2351,17252.486764028617,407.22050005570054,1834,259,258,0
cluster,row_speculative,default,1,2755455.140437583,215.39587829680687,-1.0,2598,3,1,197,0.9850000000000005,2598,19334.503515068263,407.22050005570054,2009,295,294,0
cluster,row_speculative,default,1,2755456.293452375,278.14162161087467,-1.0,2920,3,1,228,1.1400000000000008,2917,20963.717425904633,407.22050005570054,2300,309,308,0
cluster,row_speculative,default,1,2755457.4465565,201.2942337350152,-1.0,3150,3,0,228,1.1400000000000008,3149,23016.79835292998,407.22050005570054,2463,343,343,0
cluster,row_speculative,default,1,2755458.596038375,240.9768229321921,-1.0,3427,3,1,252,1.260000000000001,3427,24765.407774622872,407.22050005570054,2698,365,364,0
cluster,row_speculative,default,1,2755459.724980583,235.02491426348865,-1.0,3698,3,0,281,1.405000000000001,3697,26447.480238101434,407.22050005570054,2923,387,387,0
cluster,row_speculative,default,1,2755460.862595208,215.75480961243858,-1.0,3942,3,3,281,1.405000000000001,3941,28235.356242152648,407.22050005570054,3101,421,418,0
cluster,row_speculative,default,1,2755462.011256416,233.27456231760496,-1.0,4208,3,2,310,1.550000000000001,4206,30092.39832605317,407.22050005570054,3318,445,443,0
cluster,row_speculative,default,1,2755463.158774666,185.51015454407792,-1.0,4419,3,0,310,1.550000000000001,4419,32160.226490023433,407.22050005570054,3457,481,481,0
cluster,row_speculative,default,1,2755464.316188208,250.89831722481364,-1.0,4709,3,2,340,1.700000000000001,4707,33670.46039862089,407.22050005570054,3701,504,502,0
cluster,row_speculative,default,1,2755465.448845083,196.0630483428042,-1.0,4935,3,0,381,1.9050000000000014,4934,35722.652238353476,407.22050005570054,3872,531,531,0
cluster,row_speculative,default,1,2755466.581228791,226.80333742449756,-1.0,5193,3,3,384,1.9200000000000013,5191,37440.92519955621,407.22050005570054,4074,560,557,0
cluster,row_speculative,default,1,2755467.716508083,260.768649530854,-1.0,5486,3,2,421,2.1050000000000013,5486,39196.736612669156,407.22050005570054,4331,578,576,0
cluster,row_speculative,default,1,2755468.920459458,193.37984609818673,-1.0,5705,3,2,421,2.1050000000000013,5706,41303.51419210319,407.22050005570054,4478,615,613,0
cluster,row_speculative,default,1,2755470.055951,246.13876735220904,-1.0,6004,3,2,453,2.2650000000000015,6002,42900.376441555636,407.22050005570054,4724,640,638,0
cluster,row_speculative,default,1,2755471.176549583,198.30941228991026,-1.0,6227,3,1,453,2.2650000000000015,6227,45156.38136652342,407.22050005570054,4865,681,680,0
cluster,row_speculative,default,1,2755472.322241625,246.2897859709091,-1.0,6502,3,2,482,2.410000000000001,6503,46952.314661810306,407.22050005570054,5091,707,705,0
cluster,row_speculative,default,1,2755473.463900583,244.39337233748483,-1.0,6784,3,0,511,2.554999999999999,6783,48751.157292159405,407.22050005570054,5317,733,733,0
cluster,row_speculative,default,1,2755474.614694541,217.05992548369514,-1.0,7031,3,1,511,2.554999999999999,7031,50651.32783030913,407.22050005570054,5491,770,769,0
